6349;183;192;182;land;false;plains;2
6350;216;157;146;land;false;plains;2
6351;138;220;169;land;false;plains;2
6352;147;189;182;land;false;plains;2
6353;227;217;228;land;false;plains;2
6354;134;198;196;land;false;plains;2
6355;234;227;110;land;false;plains;2
6356;133;212;238;land;true;plains;2
6357;229;163;123;land;false;plains;2
6358;242;248;172;land;false;plains;2
6359;148;163;196;land;false;plains;2
6360;159;225;203;land;false;plains;2
6361;233;214;175;land;false;plains;2
6362;139;217;194;land;false;plains;2
6363;173;161;177;land;false;plains;2
6364;193;198;160;land;false;plains;2
6365;222;209;187;land;false;plains;2
6366;196;240;205;land;false;plains;2
6367;246;235;113;land;false;plains;2
6368;128;194;185;land;false;plains;2
6369;190;207;218;land;false;plains;2
6370;204;213;201;land;false;plains;2
6371;191;125;182;land;false;plains;2
6372;217;230;201;land;false;plains;2
6373;211;166;204;land;true;plains;2
6374;229;218;230;land;true;plains;2
6375;212;232;232;land;false;plains;2
6376;121;232;220;land;false;plains;2
6377;217;167;171;land;false;plains;2
6378;197;197;204;land;true;plains;2
6379;210;222;208;land;false;plains;2
6380;146;224;172;land;false;plains;2
6381;142;174;174;land;false;plains;2
6382;223;152;156;land;false;plains;2
6383;134;244;214;land;false;plains;2
6384;182;238;194;land;false;plains;2
6385;228;177;130;land;true;plains;2
6386;251;254;207;land;false;plains;2
6387;134;254;185;land;false;plains;2
6388;199;136;197;land;false;plains;2
6389;211;178;212;land;false;plains;2
6390;190;203;194;land;false;plains;2
6391;130;192;197;land;false;plains;2
6392;216;174;157;land;false;plains;2
6393;197;229;85;land;false;plains;2
6394;194;179;152;land;false;plains;2
6395;214;175;214;land;true;plains;2
6396;241;234;160;land;false;plains;2
6397;223;203;135;land;false;plains;2
6398;236;235;203;land;false;plains;2
6399;196;233;227;land;false;plains;2
6400;182;84;192;land;false;plains;2
6401;171;173;194;land;false;plains;2
6402;174;184;166;land;true;plains;2
6403;184;231;223;land;false;plains;2
6404;185;233;153;land;true;plains;2
6405;158;202;147;land;true;plains;2
6406;164;154;183;land;false;plains;2
6407;223;212;166;land;false;plains;2
6408;161;139;177;land;false;plains;2
6409;193;121;190;land;false;plains;2
6410;144;180;190;land;false;plains;2
6411;150;154;195;land;false;plains;2
6412;240;210;186;land;false;plains;2
6413;151;168;169;land;false;plains;2
6414;157;147;178;land;false;plains;2
6415;212;210;170;land;false;plains;2
6416;201;203;134;land;true;plains;2
6417;229;213;183;land;false;plains;2
6418;184;177;213;land;false;plains;2
6419;236;239;103;land;false;plains;2
6420;171;118;191;land;false;plains;2
6421;224;236;199;land;false;plains;2
6422;210;200;218;land;false;plains;2
6423;220;162;207;land;false;plains;2
6424;178;239;238;land;true;plains;2
6425;208;248;63;land;true;plains;2
6426;219;232;78;land;true;plains;2
6427;224;211;114;land;false;plains;2
6428;178;172;173;land;false;plains;2
6429;203;232;118;land;false;plains;2
6430;162;230;220;land;false;plains;2
6431;210;217;182;land;true;plains;2
6432;216;244;192;land;false;plains;2
6433;205;189;215;land;true;plains;2
6434;224;230;228;land;false;plains;2
6435;244;226;108;land;false;plains;2
6436;149;149;185;land;true;plains;2
6437;189;206;162;land;true;plains;2
6438;237;92;254;land;false;plains;2
6439;241;209;156;land;true;plains;2
6440;233;223;138;land;false;plains;2
6441;225;219;188;land;false;plains;2
6442;95;231;221;land;true;plains;2
6443;228;249;240;land;false;plains;2
6444;205;225;195;land;false;plains;2
6445;146;190;200;land;false;plains;2
6446;189;121;205;land;false;plains;2
6447;202;198;200;land;false;plains;2
6448;141;173;187;land;false;plains;2
6449;237;226;116;land;false;plains;2
6450;202;151;160;land;false;plains;2
6451;173;221;240;land;true;plains;2
6452;228;236;114;land;false;plains;2
6453;222;199;215;land;false;plains;2
6454;221;213;107;land;false;plains;2
6455;221;137;174;land;true;plains;2
6456;197;117;213;land;false;plains;2
6457;179;188;251;land;true;plains;2
6458;190;146;167;land;false;plains;2
6459;237;246;224;land;false;plains;2
6460;101;193;196;land;false;plains;2
6461;187;49;201;land;false;plains;2
6462;249;233;119;land;true;plains;2
6463;151;154;250;land;true;plains;2
6464;156;112;190;land;true;plains;2
6465;162;132;180;land;false;plains;2
6466;180;179;208;land;false;plains;2
6467;175;187;181;land;false;plains;2
6468;111;194;191;land;true;plains;2
6469;240;248;179;land;true;plains;2
6470;62;229;226;land;false;plains;2
6471;203;189;252;land;false;plains;2
6472;95;228;208;land;false;plains;2
6473;241;246;91;land;false;plains;2
6474;131;183;198;land;false;plains;2
6475;151;228;217;land;false;plains;2
6476;228;246;245;land;true;plains;2
6477;211;189;198;land;false;plains;2
6478;178;152;193;land;false;plains;2
6479;249;250;249;land;false;plains;2
6480;205;237;228;land;true;plains;2
6481;214;226;211;land;true;plains;2
6482;206;177;197;land;false;plains;2
6483;200;127;182;land;true;plains;2
6484;153;234;186;land;false;plains;2
6485;244;190;159;land;false;plains;2
6486;126;232;195;land;false;plains;2
6487;229;208;213;land;false;plains;2
6488;202;162;154;land;false;plains;2
6489;248;242;167;land;false;plains;2
6490;182;149;174;land;false;plains;2
6491;181;174;208;land;false;plains;2
6492;201;132;185;land;false;plains;2
6493;149;196;178;land;true;plains;2
6494;96;165;243;land;true;plains;2
6495;163;196;173;land;false;plains;2
6496;197;175;215;land;false;plains;2
6497;137;199;200;land;false;plains;2
6498;226;232;161;land;false;plains;2
6499;211;139;189;land;true;plains;2
6500;106;203;225;land;false;plains;2
6501;224;202;176;land;false;plains;2
6502;173;192;182;land;true;plains;2
6503;176;200;134;land;true;plains;2
6504;145;230;146;land;true;plains;2
6505;75;223;212;land;false;plains;2
6506;212;208;198;land;false;plains;2
6507;159;144;201;land;true;plains;2
6508;225;206;94;land;false;plains;2
6509;133;215;154;land;true;plains;2
6510;45;43;47;land;false;plains;2
6511;102;224;196;land;false;plains;2
6512;159;174;191;land;false;plains;2
6513;210;181;210;land;false;plains;2
6514;237;144;159;land;false;plains;2
6515;139;0;255;land;false;plains;2
6516;211;184;138;land;false;plains;2
6517;166;251;222;land;true;plains;2
6518;244;137;226;land;false;plains;2
6519;192;122;196;land;false;plains;2
6520;150;170;203;land;false;plains;2
6521;189;225;171;land;false;plains;2
6522;161;246;135;land;false;plains;2
6523;244;230;227;land;false;plains;2
6524;204;198;204;land;false;plains;2
6525;192;156;163;land;false;plains;2
6526;196;146;215;land;false;plains;2
6527;170;191;170;land;false;plains;2
6528;245;242;125;land;false;plains;2
6529;193;210;201;land;false;plains;2
6530;157;160;190;land;true;plains;2
6531;239;237;155;land;true;plains;2
6532;224;203;123;land;false;plains;2
6533;176;174;225;land;false;plains;2
6534;229;239;153;land;false;plains;2
6535;181;219;186;land;true;plains;2
6536;234;198;155;land;false;plains;2
6537;198;157;191;land;false;plains;2
6538;81;236;221;land;true;plains;2
6539;224;218;212;land;false;plains;2
6540;206;221;188;land;false;plains;2
6541;221;214;241;land;false;plains;2
6542;189;112;202;land;true;plains;2
6543;162;98;197;land;false;plains;2
6544;203;229;225;land;true;plains;2
6545;103;191;192;land;true;plains;2
6546;208;176;203;land;false;plains;2
6547;189;224;169;land;false;plains;2
6548;233;231;217;land;false;plains;2
6549;192;76;189;land;false;plains;2
6550;145;177;194;land;false;plains;2
6551;208;195;225;land;false;plains;2
6552;199;124;192;land;false;plains;2
6553;202;195;169;land;false;plains;2
6554;209;218;229;land;false;plains;2
6555;194;155;163;land;true;plains;2
6556;206;213;82;land;false;plains;2
6557;205;136;205;land;false;plains;2
6558;224;193;204;land;false;plains;2
6559;206;225;174;land;false;plains;2
6560;226;230;131;land;false;plains;2
6561;95;242;176;land;false;plains;2
6562;223;237;225;land;false;plains;2
6563;216;182;144;land;false;plains;2
6564;185;100;188;land;false;plains;2
6565;195;229;138;land;false;plains;2
6566;199;111;220;land;true;plains;2
6567;111;208;192;land;false;plains;2
6568;166;104;190;land;false;plains;2
6569;132;187;209;land;true;plains;2
6570;167;234;208;land;false;plains;2
6571;168;170;171;land;false;plains;2
6572;232;217;222;land;true;plains;2
6573;153;184;173;land;false;plains;2
6574;129;190;200;land;false;plains;2
6575;170;174;178;land;false;plains;2
6576;228;235;177;land;false;plains;2
6577;198;116;183;land;false;plains;2
6578;209;165;162;land;false;plains;2
6579;192;164;203;land;false;plains;2
6580;160;145;194;land;false;plains;2
6581;166;239;179;land;false;plains;2
6582;194;175;218;land;false;plains;2
6583;135;207;193;land;false;plains;2
6584;191;200;184;land;false;plains;2
6585;204;216;195;land;true;plains;2
6586;201;196;204;land;true;plains;2
6587;236;142;216;land;true;plains;2
6588;185;219;211;land;false;plains;2
6589;160;200;208;land;false;plains;2
6590;147;215;214;land;false;plains;2
6591;136;178;183;land;true;plains;2
6592;176;141;200;land;false;plains;2
6593;200;238;132;land;false;plains;2
6594;150;233;221;land;false;plains;2
6595;151;131;186;land;false;plains;2
6596;206;150;206;land;true;plains;2
6597;217;127;248;land;false;plains;2
6598;209;128;222;land;false;plains;2
6599;204;244;93;land;true;plains;2
6600;191;125;201;land;false;plains;2
6601;174;143;190;land;false;plains;2
6602;187;187;206;land;true;plains;2
6603;138;183;196;land;false;plains;2
6604;107;221;204;land;false;plains;2
6605;196;132;195;land;false;plains;2
6606;228;201;107;land;false;plains;2
6607;172;178;171;land;true;plains;2
6608;233;188;125;land;false;plains;2
6609;198;189;192;land;false;plains;2
6610;155;235;174;land;false;plains;2
6611;185;84;202;land;false;plains;2
6612;111;232;222;land;false;plains;2
6613;177;166;179;land;false;plains;2
6614;180;202;196;land;false;plains;2
6615;192;181;162;land;false;plains;2
6616;231;243;182;land;false;plains;2
6617;127;179;185;land;true;plains;2
6618;186;235;190;land;false;plains;2
6619;122;175;184;land;true;plains;2
6620;131;142;193;land;true;plains;2
6621;124;232;219;land;false;plains;2
6622;225;199;216;land;false;plains;2
6623;172;237;189;land;false;plains;2
6624;202;203;187;land;false;plains;2
6625;198;163;213;land;false;plains;2
6626;155;228;223;land;true;plains;2
6627;194;154;204;land;false;plains;2
6628;229;237;210;land;false;plains;2
6629;189;186;187;land;true;plains;2
6630;233;216;231;land;false;plains;2
6631;214;237;71;land;false;plains;2
6632;167;173;209;land;false;plains;2
6633;147;228;214;land;true;plains;2
6634;220;124;192;land;false;plains;2
6635;218;172;159;land;false;plains;2
6636;228;243;177;land;false;plains;2
6637;161;184;204;land;false;plains;2
6638;182;160;190;land;true;plains;2
6639;170;206;155;land;false;plains;2
6640;205;209;132;land;false;plains;2
6641;235;204;193;land;true;plains;2
6642;170;177;166;land;false;plains;2
6643;152;112;194;land;false;plains;2
6644;210;162;137;land;false;plains;2
6645;224;219;205;land;false;plains;2
6646;165;225;225;land;false;plains;2
6647;188;201;195;land;false;plains;2
6648;142;196;204;land;true;plains;2
6649;213;186;194;land;true;plains;2
6650;207;244;113;land;false;plains;2
6651;169;228;165;land;false;plains;2
6652;172;157;186;land;false;plains;2
6653;118;227;217;land;false;plains;2
6654;174;224;225;land;false;plains;2
6655;250;247;177;land;false;plains;2
6656;222;206;167;land;false;plains;2
6657;234;249;41;land;true;plains;2
6658;40;241;229;land;false;plains;2
6659;178;222;241;land;false;plains;2
6660;216;159;144;land;false;plains;2
6661;229;201;189;land;true;plains;2
6662;166;115;184;land;false;plains;2
6663;150;221;190;land;true;plains;2
6664;221;234;95;land;false;plains;2
6665;210;215;216;land;true;plains;2
6666;194;193;180;land;false;plains;2
6667;242;244;95;land;false;plains;2
6668;151;160;179;land;false;plains;2
6669;107;199;193;land;false;plains;2
6670;184;124;184;land;true;plains;2
6671;189;161;193;land;false;plains;2
6672;197;198;147;land;false;plains;2
6673;239;211;90;land;true;plains;2
6674;248;169;101;land;false;plains;2
6675;228;181;241;land;false;plains;2
6676;235;229;85;land;false;plains;2
6677;197;126;206;land;false;plains;2
6678;83;225;213;land;false;plains;2
6679;189;223;133;land;false;plains;2
6680;152;197;183;land;true;plains;2
6681;163;246;251;land;false;plains;2
6682;208;186;153;land;true;plains;2
6683;247;166;95;land;false;plains;2
6684;160;188;198;land;false;plains;2
6685;149;157;195;land;false;plains;2
6686;216;178;228;land;false;plains;2
6687;240;242;136;land;false;plains;2
6688;170;211;212;land;false;plains;2
6689;176;173;193;land;false;plains;2
6690;219;240;153;land;true;plains;2
6691;126;221;254;land;false;plains;2
6692;171;144;208;land;true;plains;2
6693;176;168;194;land;true;plains;2
6694;127;230;189;land;false;plains;2
6695;159;236;197;land;false;plains;2
6696;233;235;118;land;false;plains;2
6697;133;167;194;land;false;plains;2
6698;248;240;228;land;true;plains;2
6699;140;226;189;land;true;plains;2
6700;179;231;214;land;false;plains;2
6701;179;205;215;land;false;plains;2
6702;249;235;179;land;false;plains;2
6703;128;228;192;land;true;plains;2
6704;219;169;187;land;true;plains;2
6705;191;242;221;land;false;plains;2
6706;235;231;186;land;false;plains;2
6707;193;227;181;land;true;plains;2
6708;183;231;241;land;true;plains;2
6709;216;155;232;land;true;plains;2
6710;195;77;209;land;false;plains;2
6711;132;170;188;land;false;plains;2
6712;144;212;194;land;false;plains;2
6713;222;184;188;land;false;plains;2
6714;143;123;194;land;true;plains;2
6715;204;166;164;land;true;plains;2
6716;230;235;37;land;true;plains;2
6717;196;91;195;land;false;plains;2
6718;172;203;197;land;false;plains;2
6719;222;222;188;land;true;plains;2
6720;227;172;165;land;false;plains;2
6721;150;124;187;land;false;plains;2
6722;139;217;191;land;false;plains;2
6723;168;225;176;land;false;plains;2
6724;98;179;239;land;true;plains;2
6725;174;100;190;land;false;plains;2
6726;182;117;178;land;false;plains;2
6727;177;207;210;land;false;plains;2
6728;134;240;212;land;true;plains;2
6729;180;245;203;land;true;plains;2
6730;174;240;229;land;false;plains;2
6731;167;192;171;land;false;plains;2
6732;194;191;241;land;true;plains;2
6733;176;168;184;land;true;plains;2
6734;188;190;176;land;false;plains;2
6735;174;169;190;land;false;plains;2
6736;188;219;196;land;false;plains;2
6737;194;181;213;land;false;plains;2
6738;236;240;95;land;true;plains;2
6739;215;238;119;land;false;plains;2
6740;199;225;143;land;true;plains;2
6741;96;204;201;land;false;plains;2
6742;216;197;177;land;true;plains;2
6743;244;136;182;land;true;plains;2
6744;178;160;179;land;true;plains;2
6745;183;84;188;land;false;plains;2
6746;174;194;197;land;false;plains;2
6747;214;162;168;land;false;plains;2
6748;175;136;193;land;false;plains;2
6749;161;200;188;land;true;plains;2
6750;206;228;245;land;false;plains;2
6751;140;180;188;land;false;plains;2
6752;182;167;186;land;false;plains;2
6753;162;202;167;land;true;plains;2
6754;118;239;215;land;true;plains;2
6755;169;200;200;land;false;plains;2
6756;165;117;187;land;false;plains;2
6757;92;208;251;land;false;plains;2
6758;188;249;157;land;false;plains;2
6759;190;189;167;land;false;plains;2
6760;230;193;169;land;false;plains;2
6761;210;207;197;land;true;plains;2
6762;78;204;235;land;false;plains;2
6763;181;73;200;land;false;plains;2
6764;197;173;175;land;false;plains;2
6765;175;188;184;land;false;plains;2
6766;245;99;209;land;false;plains;2
6767;230;203;139;land;false;plains;2
